name	line	PID	field	robust	moswt	type	bmaj	bmin	vis	spw	thresh	velwid	viswid	TP	origMS	origspw	TODO	
N69	cont3mm	2015.1.00196.S	SMC0N69	1.5	T	12p7	2.7	2.1	['2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/TM_Xe9/uid___A002_Xb0ebd1_X9122_targets.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb3ca1e_X2a6_targets.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X4268_targets.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X4bf5_targets.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X5466_targets.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_X1448_targets.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_X875_targets.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_Xe84_targets.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb51110_X16d3_targets.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb88fca_Xa7cc_targets.ms/]	['23','22','22','22','22','22','22','22','22','22']	0.01	0.4	0.37	x				
N69	12CO10	2015.1.00196.S	SMC0N69	1.5	T	12p7	2.2	1.6	['2015.1.00196.duval/B3_uid___A001_X33e_Xfb_smc_12CO10/TM_Xfd/uid___A002_Xb0ebd1_X4bd7_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xfb_smc_12CO10/7M_Xff/uid___A002_Xb3ca1e_X8eb_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xfb_smc_12CO10/7M_Xff/uid___A002_Xb40d55_X3d1d_targets_line.ms/']	['22','15','15']	0.01	0.4	0.37	"2015.1.00196.duval/B3_uid___A001_X33e_Xfb_smc_12CO10/TP_N69_X103/member.uid___A001_X33e_X103.SMC0N69.spw16.I.sd.canon/"				
N69	13CO21	2015.1.00196.S	SMC0N69	1.5	T	12p7	2.3	2	['2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbe0d4d_X2590_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbeb207_X2324_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb36550_X5718_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb48b38_X2df3_targets_line.ms/']	['27','27','20','20']	0.02	0.4	0.37	"2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TP_N69_Xdb/member.uid___A001_X33e_Xdb.SMC0N69.spw21.I.sd.im.canon/"				
N69	12CO21	2015.1.00196.S	SMC0N69	1.5	T	12p7	2.2	1.9	['2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbe0d4d_X2590_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbeb207_X2324_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb36550_X5718_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb48b38_X2df3_targets_line.ms/']	['25','25','16','16']	0.02	0.4	0.37	"2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TP_N69_Xdb/member.uid___A001_X33e_Xdb.SMC0N69.spw17.I.sd.im.canon/"			artifacts in image--bad weather?	
N69	C18O21	2015.1.00196.S	SMC0N69	1.5	T	12p7	2.3	2	['2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbe0d4d_X2590_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbeb207_X2324_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb36550_X5718_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb48b38_X2df3_targets_line.ms/']	['29','29','22','22']	0.02	0.4	0.37	"2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TP_N69_Xdb/member.uid___A001_X33e_Xdb.SMC0N69.spw23.I.sd.im.canon/"				
N69	cont1mm	2015.1.00196.S	SMC0N69	1.5	T	12p7	2.1	1.8	['2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbe0d4d_X2590_targets.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbeb207_X2324_targets.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb36550_X5718_targets.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb48b38_X2df3_targets.ms/']	['19','19','18','18']	0.02	0.4	0.37	x				
																		
N42	13CO10	2015.1.00196.S	SMC1N42	1.5	T	12p7	2.5	1.9	['2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/TM_Xe9/uid___A002_Xb0ebd1_X9122_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb3ca1e_X2a6_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X4268_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X4bf5_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X5466_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_X1448_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_X875_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_Xe84_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb51110_X16d3_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb88fca_Xa7cc_targets_line.ms/]	['25','16','16','16','16','16','16','16','16','16']	0.01	0.4	0.37	"2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/TP_N42_X9f/member.uid___A001_X340_X9f.SMC1N42.spw17.I.sd.canon/"				
N42	CS21	2015.1.00196.S	SMC1N42	1.5	T	12p7	2.7	2.1	['2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/TM_Xe9/uid___A002_Xb0ebd1_X9122_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb3ca1e_X2a6_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X4268_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X4bf5_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X5466_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_X1448_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_X875_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_Xe84_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb51110_X16d3_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb88fca_Xa7cc_targets_line.ms/]	['29','20','20','20','20','20','20','20','20','20']	0.01	0.4	0.37	"2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/TP_N42_X9f/member.uid___A001_X340_X9f.SMC1N42.spw21.I.sd.canon/"				
N42	C18O10	2015.1.00196.S	SMC1N42	1.5	T	12p7	2.5	2	['2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/TM_Xe9/uid___A002_Xb0ebd1_X9122_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb3ca1e_X2a6_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X4268_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X4bf5_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X5466_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_X1448_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_X875_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_Xe84_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb51110_X16d3_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb88fca_Xa7cc_targets_line.ms/]	['27','18','18','18','18','18','18','18','18','18']	0.01	0.4	0.37	"2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/TP_N42_X9f/member.uid___A001_X340_X9f.SMC1N42.spw19.I.sd.canon/"				
N42	cont3mm	2015.1.00196.S	SMC1N42	1.5	T	12p7	2.7	2.1	['2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/TM_Xe9/uid___A002_Xb0ebd1_X9122_targets.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb3ca1e_X2a6_targets.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X4268_targets.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X4bf5_targets.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X5466_targets.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_X1448_targets.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_X875_targets.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_Xe84_targets.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb51110_X16d3_targets.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb88fca_Xa7cc_targets.ms/]	['23','22','22','22','22','22','22','22','22','22']	0.001	0.4	0.37	x				
N42	12CO10	2015.1.00196.S	SMC1N42	1.5	T	12p7	2.2	1.6	['2015.1.00196.duval/B3_uid___A001_X33e_Xfb_smc_12CO10/TM_Xfd/uid___A002_Xb0ebd1_X4bd7_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xfb_smc_12CO10/7M_Xff/uid___A002_Xb3ca1e_X8eb_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xfb_smc_12CO10/7M_Xff/uid___A002_Xb40d55_X3d1d_targets_line.ms/']	['22','15','15']	0.01	0.4	0.37	"2015.1.00196.duval/B3_uid___A001_X33e_Xfb_smc_12CO10/TP_N42_Xa7/member.uid___A001_X340_Xa7.SMC1N42.spw16.I.sd.canon/"				
N42	13CO21	2015.1.00196.S	SMC1N42	1.5	T	12p7	2.3	2	['2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbe0d4d_X2590_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbeb207_X2324_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb36550_X5718_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb48b38_X2df3_targets_line.ms/']	['27','27','20','20']	0.02	0.4	0.37	"2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TP_N42_X97/member.uid___A001_X340_X97.SMC1N42.spw21.I.sd.canon/"				
N42	12CO21	2015.1.00196.S	SMC1N42	1.5	T	12p7	2.2	1.9	['2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbe0d4d_X2590_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbeb207_X2324_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb36550_X5718_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb48b38_X2df3_targets_line.ms/']	['25','25','16','16']	0.02	0.4	0.37	"2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TP_N42_X97/member.uid___A001_X340_X97.SMC1N42.spw17.I.sd.canon/"		diverging?		
N42	C18O21	2015.1.00196.S	SMC1N42	1.5	T	12p7	2.2	2	['2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbe0d4d_X2590_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbeb207_X2324_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb36550_X5718_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb48b38_X2df3_targets_line.ms/']	['29','29','22','22']	0.02	0.4	0.37	"2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TP_N42_X97/member.uid___A001_X340_X97.SMC1N42.spw23.I.sd.canon/"				
N42	cont1mm	2015.1.00196.S	SMC1N42	1.5	T	12p7	2.1	1.9	['2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbe0d4d_X2590_targets.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbeb207_X2324_targets.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb36550_X5718_targets.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb48b38_X2df3_targets.ms/']	['19','19','18','18']	5.00E-04	0.4	0.37	x				
																		
N66	13CO21	2015.1.00196.S,2015.1.01296.S	['SMC2N66','SMC2N66','SMC2N66','SMC2N66','','','','','','']	1.5	T	12p7	2.2	1.9	['2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbe0d4d_X2590_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbeb207_X2324_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb36550_X5718_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb48b38_X2df3_targets_line.ms/','2015.1.01296.muller/B6_uid___A001_X2fb_Xcda_CO21/TM_Xcdc/uid___A002_Xcf749a_X29c3_targets_line.ms/','2015.1.01296.muller/B6_uid___A001_X2fb_Xcda_CO21/7M_Xcde/uid___A002_Xb499c3_X2cba_targets_line.ms/','2015.1.01296.muller/B6_uid___A001_X2fb_Xcda_CO21/7M_Xcde/uid___A002_Xb499c3_X31ea_targets_line.ms/','2015.1.01296.muller/B6_uid___A001_X2fb_Xcda_CO21/7M_Xcde/uid___A002_Xbabd27_X454_targets_line.ms/','2015.1.01296.muller/B6_uid___A001_X2fb_Xcda_CO21/7M_Xcde/uid___A002_Xbad2b0_X188d_targets_line.ms/','2015.1.01296.muller/B6_uid___A001_X2fb_Xcda_CO21/7M_Xcde/uid___A002_Xbeaa79_X248_targets_line.ms/']	['27','27','20','20','29','22','22','22','22','22']	0.02	0.4	0.37	"2015.1.01296.muller/B6_uid___A001_X2fb_Xcda_CO21/TP/NGC346.spw23.sd.nopbcor.canon/"				
N66	12CO21	2015.1.00196.S,2015.1.01296.S	['SMC2N66','SMC2N66','SMC2N66','SMC2N66','','','','','','']	1.5	T	12p7	2.2	1.9	['2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbe0d4d_X2590_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbeb207_X2324_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb36550_X5718_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb48b38_X2df3_targets_line.ms/','2015.1.01296.muller/B6_uid___A001_X2fb_Xcda_CO21/TM_Xcdc/uid___A002_Xcf749a_X29c3_targets_line.ms/','2015.1.01296.muller/B6_uid___A001_X2fb_Xcda_CO21/7M_Xcde/uid___A002_Xb499c3_X2cba_targets_line.ms/','2015.1.01296.muller/B6_uid___A001_X2fb_Xcda_CO21/7M_Xcde/uid___A002_Xb499c3_X31ea_targets_line.ms/','2015.1.01296.muller/B6_uid___A001_X2fb_Xcda_CO21/7M_Xcde/uid___A002_Xbabd27_X454_targets_line.ms/','2015.1.01296.muller/B6_uid___A001_X2fb_Xcda_CO21/7M_Xcde/uid___A002_Xbad2b0_X188d_targets_line.ms/','2015.1.01296.muller/B6_uid___A001_X2fb_Xcda_CO21/7M_Xcde/uid___A002_Xbeaa79_X248_targets_line.ms/']	['25','25','16','16','25','16','16','16','16','16']	0.01	0.4	0.37	"2015.1.01296.muller/B6_uid___A001_X2fb_Xcda_CO21/TP/NGC346.spw17.sd.nopbcor.canon/"				
N66	C18O21	2015.1.00196.S	['SMC2N66','SMC2N66','SMC2N66','SMC2N66']	1.5	T	12p7	2.2	1.9	['2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbe0d4d_X2590_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbeb207_X2324_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb36550_X5718_targets_line.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb48b38_X2df3_targets_line.ms/']	['29','29','22','22']	0.02	0.4	0.37	"2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TP_N66_X99/member.uid___A001_X340_X99.SMC2N66.spw23.I.sd.canon/"				
N66	cont1mm	2015.1.00196.S	['SMC2N66','SMC2N66','SMC2N66','SMC2N66','','','','','','']	1.5	T	12p7	2.2	1.9	['2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbe0d4d_X2590_targets.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/TM_X6cf/uid___A002_Xbeb207_X2324_targets.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb36550_X5718_targets.ms/','2015.1.00196.duval/B6_uid___A001_X33e_Xd3_smc_CO21/7M_Xd7/uid___A002_Xb48b38_X2df3_targets.ms/','2015.1.01296.muller/B6_uid___A001_X2fb_Xcda_CO21/TM_Xcdc/uid___A002_Xcf749a_X29c3_targets.ms/','2015.1.01296.muller/B6_uid___A001_X2fb_Xcda_CO21/7M_Xcde/uid___A002_Xb499c3_X2cba_targets.ms/','2015.1.01296.muller/B6_uid___A001_X2fb_Xcda_CO21/7M_Xcde/uid___A002_Xb499c3_X31ea_targets.ms/','2015.1.01296.muller/B6_uid___A001_X2fb_Xcda_CO21/7M_Xcde/uid___A002_Xbabd27_X454_targets.ms/','2015.1.01296.muller/B6_uid___A001_X2fb_Xcda_CO21/7M_Xcde/uid___A002_Xbad2b0_X188d_targets.ms/','2015.1.01296.muller/B6_uid___A001_X2fb_Xcda_CO21/7M_Xcde/uid___A002_Xbeaa79_X248_targets.ms/']	['19','19','18','18','19:231GHz~231.2GHz;231.4GHz~232.8GHz','18:231GHz~231.2GHz;231.4GHz~232.8GHz','18:231GHz~231.2GHz;231.4GHz~232.8GHz','18:231GHz~231.2GHz;231.4GHz~232.8GHz','18:231GHz~231.2GHz;231.4GHz~232.8GHz','18:231GHz~231.2GHz;231.4GHz~232.8GHz']	3.00E-04	0.4	0.37	x				
N66	12CO10	2015.1.00196.S,2015.1.01296.S,2017.A.00094	['SMC2N66','SMC2N66','SMC2N66','','','','','','','','','','','']	1.5	T	12p7	2.2	1.9	['2015.1.00196.duval/B3_uid___A001_X33e_Xfb_smc_12CO10/TM_Xfd/uid___A002_Xb0ebd1_X4bd7_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xfb_smc_12CO10/7M_Xff/uid___A002_Xb3ca1e_X8eb_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xfb_smc_12CO10/7M_Xff/uid___A002_Xb40d55_X3d1d_targets_line.ms/','2015.1.01296.muller/B3_uid___A001_X2fb_Xce6_12CO10/TM_Xce8/uid___A002_Xb03857_X2072_targets_line.ms/','2015.1.01296.muller/B3_uid___A001_X2fb_Xce6_12CO10/TM_Xce8/uid___A002_Xb1ad4d_X2679_targets_line.ms/','2015.1.01296.muller/B3_uid___A001_X2fb_Xce6_12CO10/TM_Xce8/uid___A002_Xbb7114_X84ca_targets_line.ms/','2015.1.01296.muller/B3_uid___A001_X2fb_Xce6_12CO10/TM_Xce8/uid___A002_Xbb85b6_X5470_targets_line.ms/','2015.1.01296.muller/B3_uid___A001_X2fb_Xce6_12CO10/7M_Xcea/uid___A002_Xb59e4a_X4f9_targets_line.ms/','2015.1.01296.muller/B3_uid___A001_X2fb_Xce6_12CO10/7M_Xcea/uid___A002_Xb5e334_X3075_targets_line.ms/','2015.1.01296.muller/B3_uid___A001_X2fb_Xce6_12CO10/7M_Xcea/uid___A002_Xb5e334_X39e0_targets_line.ms/','2015.1.01296.muller/B3_uid___A001_X2fb_Xce6_12CO10/7M_Xcea/uid___A002_Xb5f503_X1fb3_targets_line.ms/','2015.1.01296.muller/B3_uid___A001_X2fb_Xce6_12CO10/7M_Xcea/uid___A002_Xc9020b_X244_targets_line.ms/','2015.1.01296.muller/B3_uid___A001_X2fb_Xce6_12CO10/7M_Xcea/uid___A002_Xc9020b_X8a41_targets_line.ms/','2017.1.01307.muller/B3_uid___A001_X128e_X40f_12CO10/7M_X413/uid___A002_Xc5c71f_Xb3c_targets_line.ms/']	['22','15','15','19','19','19','19','14','14','14','14','14','14','14']	0.02	0.4	0.37	"2017.A.00054.smc/B3CO/TP/NGC346_spw17.im/"				
N66	13CO10	2015.1.00196.S	SMC2N66	1.5	T	12p7	2.2	1.9	['2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/TM_Xe9/uid___A002_Xb0ebd1_X9122_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb3ca1e_X2a6_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X4268_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X4bf5_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb41687_X5466_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_X1448_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_X875_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb4f03d_Xe84_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb51110_X16d3_targets_line.ms/','2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/7M_Xeb/uid___A002_Xb88fca_Xa7cc_targets_line.ms/]	['25','16','16','16','16','16','16','16','16','16']	0.01	0.4	0.37	"2015.1.00196.duval/B3_uid___A001_X33e_Xe7_smc_13CO10/TP_N66_Xa1/member.uid___A001_X340_Xa1.SMC2N66.spw17.I.sd.im.canon/"				
